time;sender_id;receiver_id;SelfOrOther;lEye_lEye.x;lEye_lEye.y;lEye_rEye.x;lEye_rEye.y;rEye_lEye.x;rEye_lEye.y;rEye_rEye.x;rEye_rEye.y;
122.6015;1;0;OtherAtSelf;-1.598236;12.41006;0.230395;12.40976;-0.3171387;12.42145;1.477363;12.42093;
122.618;0;1;SelfAtOther;51.39931;10.91455;53.46767;10.90945;52.33124;10.98605;54.36452;10.98117;
122.618;1;0;OtherAtSelf;-1.035858;12.57397;0.7791879;12.57361;0.2090553;12.58145;1.98906;12.5809;
122.635;0;1;SelfAtOther;50.96381;10.94257;53.03393;10.94217;51.89321;11.013;53.92694;11.01266;
122.635;1;0;OtherAtSelf;-0.1655579;12.578;1.644238;12.57751;1.079987;12.58087;2.853382;12.58029;
122.6511;0;1;SelfAtOther;50.92688;10.91223;52.99704;10.91187;51.85608;10.98209;53.88967;10.98175;
122.6511;1;0;OtherAtSelf;-0.03839111;12.5813;1.768389;12.58081;1.404221;12.58255;3.174417;12.58197;
122.6682;0;1;SelfAtOther;51.47716;10.83426;53.54763;10.83499;52.40766;10.90344;54.44026;10.90417;
122.6682;1;0;OtherAtSelf;0.8233631;12.41776;2.624962;12.4173;2.266304;12.4176;4.030025;12.41711;
122.6851;0;1;SelfAtOther;52.08249;10.72394;54.1528;10.7247;53.01542;10.79227;55.04745;10.79303;
122.6851;1;0;OtherAtSelf;0.8510243;12.57922;2.645872;12.57877;1.952669;12.5788;3.709219;12.57825;
122.7015;0;1;SelfAtOther;52.22128;10.48904;54.29166;10.48996;53.15588;10.55533;55.18766;10.55624;
122.7015;1;0;OtherAtSelf;1.815489;12.74677;3.605282;12.74619;2.934646;12.74384;4.685819;12.74319;
122.7181;0;1;SelfAtOther;52.67142;10.47232;54.74155;10.47391;53.60894;10.53787;55.63954;10.53943;
122.7181;1;0;OtherAtSelf;2.336191;12.74539;4.119531;12.74478;3.45492;12.74182;5.198698;12.74118;
122.735;0;1;SelfAtOther;52.70938;10.40683;54.77951;10.40842;53.64932;10.47113;55.67965;10.47269;
122.735;1;0;OtherAtSelf;3.459442;12.43384;5.238213;12.4332;4.560741;12.43179;6.29968;12.43112;
122.7519;0;1;SelfAtOther;53.24585;10.26874;55.31452;10.26813;54.19192;10.33118;56.21944;10.3306;
122.7519;1;0;OtherAtSelf;4.471726;12.59729;6.243102;12.59668;5.589195;12.59314;7.319414;12.59241;
122.7687;0;1;SelfAtOther;53.41029;10.12335;55.47823;10.12354;54.36466;10.18317;56.39049;10.18335;
122.7687;1;0;OtherAtSelf;4.67933;12.60184;6.443232;12.6011;5.957446;12.59644;7.679225;12.59564;
122.7853;0;1;SelfAtOther;57.34597;6.376678;59.40773;6.378967;58.5896;6.392883;60.60362;6.395142;
122.7853;1;0;OtherAtSelf;6.246366;12.66101;7.901792;12.65897;7.518037;12.65271;9.125693;12.65054;
122.8022;0;1;SelfAtOther;48.32857;7.595215;50.39317;7.597382;49.56155;7.609772;51.57791;7.611908;
122.8022;1;0;OtherAtSelf;6.575246;12.48444;8.232208;12.48279;7.849512;12.47476;9.458179;12.47302;
122.8188;0;1;SelfAtOther;49.08463;7.561829;51.14825;7.564514;50.30723;7.576782;52.32196;7.579407;
122.8188;1;0;OtherAtSelf;6.929589;12.48389;8.579115;12.48221;8.20277;12.47372;9.803362;12.47198;
122.8352;0;1;SelfAtOther;48.95971;7.570953;51.02342;7.573669;50.17775;7.585907;52.19244;7.588562;
122.8352;1;0;OtherAtSelf;7.093667;12.48621;8.740306;12.48453;8.349254;12.48431;9.946827;12.48257;
122.852;0;1;SelfAtOther;49.20045;7.562622;51.26271;7.562195;50.41394;7.577606;52.42673;7.577301;
122.852;1;0;OtherAtSelf;9.173576;12.19006;10.81699;12.18832;10.44505;12.18042;12.03897;12.1785;
122.869;0;1;SelfAtOther;49.37312;7.558502;51.43193;7.559814;50.58217;7.573578;52.59028;7.57489;
122.869;1;0;OtherAtSelf;8.940694;12.17844;10.58075;12.17667;10.19155;12.17874;11.78086;12.17688;
122.8855;0;1;SelfAtOther;49.66329;7.544159;51.72151;7.545776;50.86818;7.559448;52.87544;7.561035;
122.8855;1;0;OtherAtSelf;9.100687;12.17877;10.73782;12.17697;10.35089;12.17883;11.93703;12.17697;
122.9019;0;1;SelfAtOther;50.51819;7.50293;52.57603;7.504578;51.71324;7.518616;53.71984;7.520233;
122.9019;1;0;OtherAtSelf;9.75713;12.35229;11.38699;12.35043;10.86146;12.33932;12.44004;12.3374;
122.9198;0;1;SelfAtOther;50.29493;7.517395;52.35117;7.519775;51.48634;7.53299;53.49079;7.535309;
122.9198;1;0;OtherAtSelf;10.2611;12.35358;11.88868;12.35168;11.50805;12.35223;13.0838;12.35028;
122.9358;0;1;SelfAtOther;50.72919;7.49704;52.78395;7.499939;51.91492;7.512878;53.91742;7.515686;
122.9358;1;0;OtherAtSelf;10.6126;12.35226;12.23591;12.35034;11.85798;12.35043;13.42897;12.34848;
122.9526;0;1;SelfAtOther;50.84489;7.828766;52.89946;7.83139;52.02636;7.845032;54.02858;7.847595;
122.9526;1;0;OtherAtSelf;11.57147;12.36133;13.19191;12.35959;12.81574;12.3591;14.38378;12.35736;
122.9693;0;1;SelfAtOther;51.21111;7.776642;53.26218;7.776764;52.38723;7.792938;54.38521;7.793091;
122.9693;1;0;OtherAtSelf;12.22563;12.37964;13.84199;12.37796;13.46697;12.37982;15.0302;12.37799;
122.9859;0;1;SelfAtOther;51.49248;7.661346;53.54348;7.66153;52.66338;7.677612;54.66114;7.677856;
122.9859;1;0;OtherAtSelf;12.74619;12.85443;14.35876;12.85263;13.98554;12.85626;15.54484;12.85434;
123.0027;0;1;SelfAtOther;51.87901;7.970917;53.92645;7.971924;53.04309;7.987915;55.03657;7.988953;
123.0027;1;0;OtherAtSelf;13.42037;12.86984;15.02784;12.86813;14.67318;12.85226;16.22664;12.85046;
123.0196;0;1;SelfAtOther;51.87943;7.76947;53.92525;7.771484;53.04015;7.786407;55.03163;7.788361;
123.0196;1;0;OtherAtSelf;13.77137;13.03357;15.37638;13.03156;15.02193;13.01544;16.57254;13.01337;
123.0359;0;1;SelfAtOther;52.15856;7.754059;54.20425;7.756073;53.31508;7.771088;55.30632;7.773071;
123.0359;1;0;OtherAtSelf;14.11083;13.19705;15.71277;13.19501;15.17978;13.19629;16.72722;13.19418;
123.0529;0;1;SelfAtOther;52.49144;7.736298;54.53622;7.738556;53.64288;7.753571;55.63292;7.755768;
123.0529;1;0;OtherAtSelf;15.08822;13.37476;16.68638;13.37271;16.15913;13.53186;17.70251;13.52975;
123.0693;0;1;SelfAtOther;52.77276;7.719086;54.81402;7.719147;53.9187;7.736603;55.90469;7.736725;
123.0693;1;0;OtherAtSelf;15.58687;13.40112;17.18093;13.3989;16.8364;13.54114;18.37515;13.53876;
123.0859;0;1;SelfAtOther;52.70581;7.725159;54.74525;7.725677;53.8493;7.742645;55.83313;7.743195;
123.0859;1;0;OtherAtSelf;15.92787;13.39899;17.52024;13.3967;17.17551;13.53857;18.71223;13.53613;
123.1031;0;1;SelfAtOther;53.44336;7.19632;55.48266;7.197327;54.57967;7.213562;56.56315;7.2146;
123.1031;1;0;OtherAtSelf;16.92512;13.59564;18.51174;13.59296;18.00272;13.57468;19.53346;13.57181;
123.1197;0;1;SelfAtOther;53.49983;7.166565;55.53619;7.168396;54.63106;7.183929;56.61107;7.18573;
123.1197;1;0;OtherAtSelf;16.95661;13.59952;18.53967;13.59671;18.03109;13.57733;19.55774;13.5744;
123.1361;0;1;SelfAtOther;53.76482;6.702881;55.80034;6.705383;54.89166;6.719849;56.87057;6.722321;
123.1361;1;0;OtherAtSelf;17.13202;13.61105;18.71177;13.60785;18.20562;13.58853;19.72869;13.58517;
123.1532;0;1;SelfAtOther;53.80497;6.283905;55.84068;6.286896;54.92899;6.300446;56.90799;6.303375;
123.1532;1;0;OtherAtSelf;18.42471;12.83752;20.00247;12.83383;19.48045;12.83676;21.00142;12.83292;
123.1696;0;1;SelfAtOther;54.02134;5.804352;56.05329;5.807678;55.14193;5.819946;57.1165;5.823181;
123.1696;1;0;OtherAtSelf;19.10265;12.51941;20.67772;12.51575;20.15564;12.5174;21.67326;12.51364;
123.1865;0;1;SelfAtOther;54.22775;5.085449;56.25991;5.089539;55.34507;5.100372;57.31974;5.10437;
123.1865;1;0;OtherAtSelf;18.93895;11.5983;20.51158;11.59393;20.0143;11.72839;21.52936;11.72391;
123.2034;0;1;SelfAtOther;54.80747;4.251678;56.8383;4.254913;55.91864;4.264771;57.89145;4.267944;
123.2034;1;0;OtherAtSelf;19.26771;10.96976;20.83559;10.96564;20.34348;11.09882;21.85329;11.09457;
123.22;0;1;SelfAtOther;55.0115;3.927277;57.04239;3.931061;56.1171;3.940186;58.08984;3.943909;
123.22;1;0;OtherAtSelf;19.61734;9.825134;21.18126;9.820496;20.67437;9.823822;22.18007;9.819031;
123.2363;0;1;SelfAtOther;55.14232;3.106689;57.17211;3.109009;56.24455;3.117432;58.21573;3.11972;
123.2363;1;0;OtherAtSelf;19.93892;9.037292;21.50044;9.033142;20.99701;9.03476;22.49988;9.030457;
123.2535;0;1;SelfAtOther;55.21979;3.433228;57.24939;3.435486;56.31896;3.444611;58.2899;3.446838;
123.2535;1;0;OtherAtSelf;20.91402;7.901489;22.47345;7.897339;21.97162;7.901306;23.47234;7.896973;
123.2702;0;1;SelfAtOther;55.34478;2.875366;57.37078;2.878296;56.44178;2.884521;58.40845;2.88739;
123.2702;1;0;OtherAtSelf;21.58176;6.75061;23.13942;6.747528;22.63766;6.745941;24.13597;6.742798;
123.2869;0;1;SelfAtOther;55.5293;1.168488;57.55593;1.173157;56.62393;1.175476;58.59111;1.179993;
123.2869;1;0;OtherAtSelf;21.31269;6.765717;22.86864;6.761047;22.36827;6.763367;23.86473;6.758636;
123.3034;0;1;SelfAtOther;55.57288;1.081299;57.59879;1.084076;56.66593;1.087585;58.63218;1.090332;
123.3034;1;0;OtherAtSelf;21.45626;5.983551;23.01125;5.979431;22.51262;5.980194;24.00792;5.975922;
123.3208;0;1;SelfAtOther;55.7658;-0.176063;57.79219;-0.171861;56.85643;-0.1713189;58.82304;-0.1672139;
123.3208;1;0;OtherAtSelf;21.30288;3.295532;22.85604;3.2901;22.366;3.265228;23.85937;3.259644;
123.3367;0;1;SelfAtOther;55.92738;-0.9937246;57.95458;-0.9904308;57.01645;-0.9924358;58.98355;-0.9892312;
123.3367;1;0;OtherAtSelf;21.47841;1.979156;23.03074;1.975403;22.54322;1.94519;24.03542;1.941345;
123.3534;0;1;SelfAtOther;56.12319;-2.195731;58.15082;-2.190957;57.20926;-2.195843;59.17664;-2.191206;
123.3534;1;0;OtherAtSelf;21.1896;0.6756592;22.73979;0.6705322;22.41184;0.6728516;23.90181;0.6676331;
123.3706;0;1;SelfAtOther;56.42281;-3.829439;58.44933;-3.824534;57.50521;-3.833709;59.47101;-3.828962;
123.3706;1;0;OtherAtSelf;21.76194;-3.916568;23.30959;-3.921294;23.30355;-3.922061;24.79052;-3.926848;
123.387;0;1;SelfAtOther;56.76689;-4.866421;58.78117;-4.864454;57.84328;-4.875777;59.79546;-4.873879;
123.387;1;0;OtherAtSelf;23.39703;-5.571379;24.93983;-5.573236;24.92547;-5.577877;26.40619;-5.579746;
123.4041;0;1;SelfAtOther;57.0033;-6.248133;59.01795;-6.244308;58.07568;-6.259127;60.02809;-6.255437;
123.4041;1;0;OtherAtSelf;19.24904;-6.210335;20.78896;-6.213823;20.77939;-6.215184;22.25711;-6.218713;
123.4207;0;1;SelfAtOther;57.04514;-6.810422;59.06159;-6.813012;58.11748;-6.824361;60.07145;-6.826779;
123.4207;1;0;OtherAtSelf;19.42464;-8.431893;20.96521;-8.433642;20.95321;-8.431506;22.43134;-8.433558;
123.4372;0;1;SelfAtOther;57.24801;-7.989779;59.26492;-7.990738;58.31684;-8.005095;60.27116;-8.005938;
123.4372;1;0;OtherAtSelf;19.4393;-9.928812;20.97736;-9.932024;20.98016;-9.900174;22.45569;-9.903707;
123.4541;0;1;SelfAtOther;57.34524;-8.482368;59.3637;-8.493005;58.41284;-8.502374;60.36842;-8.512454;
123.4541;1;0;OtherAtSelf;19.49192;-11.01009;21.02941;-11.00955;21.01798;-10.99418;22.49255;-10.99426;
123.4712;0;1;SelfAtOther;57.5821;-9.840542;59.60123;-9.849742;58.64614;-9.863418;60.60226;-9.872127;
123.4712;1;0;OtherAtSelf;19.53356;-11.96305;21.06878;-11.96288;21.05844;-11.94947;22.53061;-11.94988;
123.4876;0;1;SelfAtOther;57.5314;-9.569839;59.55038;-9.578855;58.59468;-9.591866;60.55061;-9.600397;
123.4876;1;0;OtherAtSelf;19.69646;-12.80049;21.23043;-12.8005;21.2376;-12.76052;22.70851;-12.76111;
123.5038;0;1;SelfAtOther;57.75326;-10.38061;59.77639;-10.3906;58.8145;-10.40551;60.77471;-10.41498;
123.5038;1;0;OtherAtSelf;19.4233;-14.41827;20.95622;-14.4173;20.96522;-14.37916;22.43516;-14.37876;
123.5206;0;1;SelfAtOther;57.76804;-10.19748;59.79104;-10.20735;58.82785;-10.22185;60.7879;-10.23121;
123.5206;1;0;OtherAtSelf;20.70444;-14.79189;22.23582;-14.79102;22.08332;-14.75086;23.55169;-14.75056;
123.5375;0;1;SelfAtOther;57.65022;-10.02256;59.67836;-10.03518;58.71069;-10.04772;60.6762;-10.0597;
123.5375;1;0;OtherAtSelf;21.38672;-15.95896;22.9187;-15.95671;22.58961;-16.10093;24.05887;-16.09932;
123.5538;0;1;SelfAtOther;57.67477;-10.14129;59.70249;-10.15271;58.73496;-10.16739;60.70002;-10.17825;
123.5538;1;0;OtherAtSelf;21.40216;-16.48121;22.934;-16.47824;22.60355;-16.6259;24.07261;-16.62344;
123.5712;0;1;SelfAtOther;57.91095;-10.21541;59.93855;-10.22664;58.96883;-10.24171;60.93372;-10.25239;
123.5712;1;0;OtherAtSelf;21.70126;-16.18969;23.23114;-16.18683;23.08288;-16.147;24.54994;-16.14465;
123.5879;0;1;SelfAtOther;57.95485;-10.51893;59.98265;-10.53055;59.01086;-10.54584;60.97592;-10.55687;
123.5879;1;0;OtherAtSelf;21.73206;-16.49148;23.26063;-16.48881;23.1124;-16.4487;24.5781;-16.44659;
123.6045;0;1;SelfAtOther;57.9535;-10.77474;59.98165;-10.78603;59.00423;-10.80249;60.96965;-10.81322;
123.6045;1;0;OtherAtSelf;22.36337;-16.51724;23.89324;-16.51486;23.57738;-16.47349;25.04442;-16.47168;
123.6207;0;1;SelfAtOther;58.10019;-10.82417;60.12851;-10.83592;59.14555;-10.85291;61.11116;-10.86407;
123.6207;1;0;OtherAtSelf;22.55367;-16.83635;24.08509;-16.8338;23.60974;-16.95073;25.07835;-16.94876;
123.6381;0;1;SelfAtOther;58.39912;-10.96343;60.42775;-10.9756;59.43872;-10.99354;61.40467;-11.0051;
123.6381;1;0;OtherAtSelf;22.56571;-16.99515;24.09791;-16.99239;23.62123;-17.10963;25.09063;-17.10747;
123.6541;0;1;SelfAtOther;58.59206;-11.36664;60.62115;-11.37836;59.62225;-11.39865;61.5887;-11.40977;
123.6541;1;0;OtherAtSelf;22.71921;-17.33301;24.25389;-17.33063;23.94139;-17.44568;25.41331;-17.4439;
123.6716;0;1;SelfAtOther;58.72573;-11.30312;60.75487;-11.31485;59.75302;-11.33566;61.71956;-11.34681;
123.6716;1;0;OtherAtSelf;22.9039;-17.64875;24.44034;-17.64632;24.09123;-17.6336;25.56496;-17.63178;
123.6878;0;1;SelfAtOther;58.94239;-11.396;60.97169;-11.40811;59.96604;-11.42953;61.93275;-11.44104;
123.6878;1;0;OtherAtSelf;23.76318;-18.65591;25.30032;-18.65332;24.9709;-18.60956;26.44532;-18.6076;
123.7048;0;1;SelfAtOther;59.17929;-11.71866;61.20667;-11.72913;60.19506;-11.7545;62.15974;-11.76446;
123.7048;1;0;OtherAtSelf;23.77714;-18.66492;25.31567;-18.66202;24.79046;-18.65336;26.26617;-18.65095;
123.7215;0;1;SelfAtOther;59.27087;-11.4759;61.2982;-11.48699;60.28722;-11.51138;62.25188;-11.52192;
123.7215;1;0;OtherAtSelf;24.09836;-18.86189;25.63694;-18.85865;25.13581;-18.81809;26.61157;-18.81536;
123.7385;0;1;SelfAtOther;59.34947;-11.82479;61.3771;-11.83554;60.36005;-11.86185;62.32503;-11.87206;
123.7385;1;0;OtherAtSelf;24.0967;-18.85328;25.63686;-18.85034;25.1343;-18.80962;26.61168;-18.8072;
123.7552;0;1;SelfAtOther;59.53733;-11.98869;61.56512;-11.99921;60.5426;-12.02699;62.50778;-12.03698;
123.7552;1;0;OtherAtSelf;24.44176;-19.35194;25.98349;-19.34917;25.658;-19.4648;27.13699;-19.46255;
123.7714;0;1;SelfAtOther;59.61895;-12.16783;61.64576;-12.17909;60.61919;-12.20779;62.58332;-12.21849;
123.7714;1;0;OtherAtSelf;24.61586;-19.7049;26.16013;-19.70192;25.64834;-19.65894;27.12979;-19.65652;
123.7884;0;1;SelfAtOther;59.79164;-12.0956;61.81854;-12.10742;60.79069;-12.13604;62.75493;-12.14728;
123.7884;1;0;OtherAtSelf;24.98042;-20.0262;26.52558;-20.02292;26.01108;-19.98023;27.49342;-19.97753;
123.8052;0;1;SelfAtOther;59.82999;-12.27656;61.85713;-12.28819;60.82569;-12.31806;62.79021;-12.32912;
123.8052;1;0;OtherAtSelf;24.97576;-20.0216;26.52267;-20.01849;26.00656;-19.97572;27.49072;-19.97319;
123.8215;0;1;SelfAtOther;59.93174;-12.39422;61.95903;-12.4057;60.92419;-12.43668;62.88889;-12.44759;
123.8215;1;0;OtherAtSelf;24.97113;-20.36697;26.51975;-20.36399;26.00076;-20.32023;27.48666;-20.31783;
123.8389;0;1;SelfAtOther;60.03069;-12.50885;62.05828;-12.52069;61.01999;-12.55247;62.98505;-12.56373;
123.8389;1;0;OtherAtSelf;25.15066;-20.52613;26.70107;-20.52304;26.02225;-20.63775;27.50998;-20.63526;
123.855;0;1;SelfAtOther;60.1435;-12.3786;62.17257;-12.39091;61.13342;-12.42228;63.10008;-12.43398;
123.855;1;0;OtherAtSelf;25.0005;-20.69335;26.55112;-20.68984;25.87259;-20.80539;27.36065;-20.80248;
123.8721;0;1;SelfAtOther;60.13235;-12.50009;62.16158;-12.51229;61.12052;-12.54441;63.08736;-12.556;
123.8721;1;0;OtherAtSelf;25.32591;-21.04094;26.87745;-21.03753;26.19683;-21.15199;27.68581;-21.14918;
123.8883;0;1;SelfAtOther;60.16216;-12.8017;62.19178;-12.8136;61.14513;-12.84774;63.11242;-12.85905;
123.8883;1;0;OtherAtSelf;25.31822;-21.03353;26.87239;-21.03038;26.18939;-21.14467;27.68108;-21.14213;
123.9051;0;1;SelfAtOther;60.45159;-12.71397;62.48101;-12.72586;61.43296;-12.76029;63.40004;-12.77158;
123.9051;1;0;OtherAtSelf;25.29394;-21.06924;26.84775;-21.06605;26.36435;-21.14543;27.85567;-21.14284;
123.9217;0;1;SelfAtOther;60.53832;-12.75659;62.56789;-12.76894;61.51771;-12.80356;63.48494;-12.8153;
123.9217;1;0;OtherAtSelf;25.31675;-21.22592;26.87045;-21.22252;26.38619;-21.30229;27.87738;-21.29951;
123.9388;0;1;SelfAtOther;60.60566;-13.04373;62.63557;-13.05579;61.57949;-13.09241;63.54708;-13.10387;
123.9388;1;0;OtherAtSelf;30.65868;-14.52735;32.21375;-14.5241;30.0892;-14.74028;31.58187;-14.73771;
123.9557;0;1;SelfAtOther;60.4633;-13.13679;62.5173;-13.12979;61.44185;-13.17094;63.43605;-13.16401;
123.9557;1;0;OtherAtSelf;38.20097;-23.38815;39.75988;-23.40372;37.56908;-23.84271;39.06853;-23.85874;
123.9723;0;1;SelfAtOther;60.67045;-13.33632;62.72346;-13.33854;61.64021;-13.37977;63.63326;-13.38175;
123.9723;1;0;OtherAtSelf;38.44492;-23.59971;40.00253;-23.60584;37.81264;-24.05469;39.31044;-24.06139;
123.9891;0;1;SelfAtOther;60.75629;-13.40267;62.80942;-13.40478;61.72294;-13.44708;63.71616;-13.44896;
123.9891;1;0;OtherAtSelf;39.17546;-23.95694;40.73475;-23.96316;38.34837;-24.61502;39.84788;-24.6218;
124.0057;0;1;SelfAtOther;60.87368;-13.27694;62.92682;-13.2796;61.84083;-13.32136;63.83405;-13.32377;
124.0057;1;0;OtherAtSelf;39.21942;-24.09722;40.77871;-24.10306;38.39033;-24.75926;39.88985;-24.76569;
124.0219;0;1;SelfAtOther;60.98754;-13.25335;63.04056;-13.256;61.95438;-13.29768;63.94747;-13.30007;
124.0219;1;0;OtherAtSelf;40.11829;-24.89258;41.67655;-24.89841;39.27525;-25.54716;40.77371;-25.55358;
124.0394;0;1;SelfAtOther;61.01249;-13.35891;63.06567;-13.3615;61.97725;-13.40388;63.97049;-13.40622;
124.0394;1;0;OtherAtSelf;40.09002;-24.73851;41.64825;-24.7444;39.24828;-25.39157;40.7467;-25.39804;
124.0555;0;1;SelfAtOther;60.99633;-13.30922;63.04943;-13.31181;61.96106;-13.35396;63.95422;-13.3563;
124.0555;1;0;OtherAtSelf;40.09116;-24.73831;41.64933;-24.74421;39.24938;-25.39135;40.74775;-25.39782;
124.0727;0;1;SelfAtOther;61.10978;-13.28558;63.16277;-13.28815;62.07427;-13.33031;64.06728;-13.33263;
124.0727;1;0;OtherAtSelf;40.63385;-24.94651;42.19098;-24.95238;39.78621;-25.5977;41.28351;-25.60415;
124.0894;0;1;SelfAtOther;61.13823;-13.3912;63.19132;-13.39368;62.10048;-13.43654;64.09358;-13.43878;
124.0894;1;0;OtherAtSelf;40.63437;-24.94477;42.19136;-24.95074;39.78677;-25.59594;41.28393;-25.60248;
124.1063;0;1;SelfAtOther;61.11205;-13.46017;63.16527;-13.46259;62.07264;-13.50604;64.0659;-13.50821;
124.1063;1;0;OtherAtSelf;40.78631;-24.79048;42.34421;-24.79652;39.93919;-25.44026;41.43727;-25.44687;
124.1227;0;1;SelfAtOther;61.29483;-13.37632;63.34666;-13.37887;62.25505;-13.42197;64.24677;-13.42427;
124.1227;1;0;OtherAtSelf;40.96306;-24.78683;42.51963;-24.79281;40.11464;-25.43677;41.61124;-25.44334;
124.1394;0;1;SelfAtOther;61.44245;-13.33918;63.49412;-13.34171;62.40202;-13.38477;64.39353;-13.38706;
124.1394;1;0;OtherAtSelf;41.16575;-25.00075;42.72029;-25.00671;40.31203;-25.64835;41.80655;-25.6549;
124.1559;0;1;SelfAtOther;61.51092;-13.31226;63.56252;-13.31481;62.46973;-13.35763;64.46109;-13.35993;
124.1559;1;0;OtherAtSelf;41.16459;-25.21036;42.71721;-25.21628;40.34082;-25.80332;41.83335;-25.80983;
124.173;0;1;SelfAtOther;61.46534;-13.30925;63.51698;-13.31183;62.42378;-13.35447;64.41518;-13.35679;
124.173;1;0;OtherAtSelf;41.86536;-25.05825;43.41716;-25.06417;41.00595;-25.70261;42.49765;-25.70912;
124.1899;0;1;SelfAtOther;61.61804;-13.27277;63.66941;-13.27529;62.57558;-13.31784;64.56665;-13.32012;
124.1899;1;0;OtherAtSelf;42.0323;-24.9063;43.5819;-24.91223;41.3545;-25.54934;42.84395;-25.55585;
124.2064;0;1;SelfAtOther;61.7226;-12.89139;63.7722;-12.89437;62.68436;-12.93416;64.67342;-12.93687;
124.2064;1;0;OtherAtSelf;42.21756;-24.90887;43.76234;-24.91444;41.53814;-25.55206;43.02253;-25.55822;
124.2225;0;1;SelfAtOther;61.62945;-12.8094;63.67889;-12.8125;62.59332;-12.85106;64.58212;-12.85389;
124.2225;1;0;OtherAtSelf;35.70102;-32.1789;37.24175;-32.18428;36.50479;-32.31611;37.9851;-32.32213;
124.2395;0;1;SelfAtOther;61.65446;-12.45706;63.67563;-12.47853;62.61671;-12.51144;64.57447;-12.53193;
124.2395;1;0;OtherAtSelf;28.46016;-22.28334;29.99615;-22.27019;29.4874;-22.3835;30.95949;-22.37098;
124.2558;0;1;SelfAtOther;61.42498;-12.70671;63.44379;-12.71874;62.389;-12.7543;64.34437;-12.76573;
124.2558;1;0;OtherAtSelf;28.5508;-21.88395;30.08837;-21.8801;29.57442;-21.98785;31.0484;-21.98462;
124.2734;0;1;SelfAtOther;61.66983;-12.42467;63.68809;-12.4369;62.63657;-12.47094;64.59129;-12.48256;
124.2734;1;0;OtherAtSelf;28.06766;-21.54081;29.60128;-21.53671;28.94923;-21.60942;30.41919;-21.60594;
124.2898;0;1;SelfAtOther;61.3962;-12.56925;63.41316;-12.58113;62.36237;-12.61544;64.3157;-12.62673;
124.2898;1;0;OtherAtSelf;28.07782;-21.68829;29.61166;-21.68455;28.95771;-21.75761;30.42778;-21.75448;
124.3065;0;1;SelfAtOther;61.52831;-12.30812;63.54491;-12.32031;62.49762;-12.35315;64.45054;-12.36473;
124.3065;1;0;OtherAtSelf;28.08658;-21.69696;29.61763;-21.69289;28.9662;-21.76609;30.43341;-21.76264;
124.3235;0;1;SelfAtOther;61.45099;-12.29905;63.46754;-12.31129;62.42124;-12.34359;64.37406;-12.35522;
124.3235;1;0;OtherAtSelf;28.10253;-21.50282;29.63179;-21.49871;29.1104;-21.45149;30.57577;-21.44801;
124.3405;0;1;SelfAtOther;61.48174;-11.87193;63.4961;-11.88483;62.45783;-11.91408;64.40827;-11.92633;
124.3405;1;0;OtherAtSelf;28.28924;-21.50863;29.81367;-21.50411;29.29489;-21.45689;30.75522;-21.45303;
124.3567;0;1;SelfAtOther;61.44421;-11.48781;63.45794;-11.50111;62.42706;-11.52756;64.37672;-11.5402;
124.3567;1;0;OtherAtSelf;28.43756;-21.05136;29.95549;-21.04647;29.28699;-21.15601;30.7407;-21.15177;
124.3737;0;1;SelfAtOther;61.0106;-11.58335;63.02425;-11.59599;61.99568;-11.62208;63.94523;-11.63408;
124.3737;1;0;OtherAtSelf;28.40364;-20.37505;29.91987;-20.37062;29.41251;-20.32287;30.86447;-20.31906;
124.3905;0;1;SelfAtOther;61.05958;-11.33325;63.06932;-11.34592;62.04834;-11.37029;63.99368;-11.38232;
124.3905;1;0;OtherAtSelf;28.55586;-19.55077;30.06769;-19.54648;29.57704;-19.65471;31.02434;-19.65106;
124.4072;0;1;SelfAtOther;60.86646;-11.05512;62.87394;-11.06769;61.86081;-11.09004;63.80371;-11.10197;
124.4072;1;0;OtherAtSelf;28.7169;-19.39534;30.22474;-19.39112;29.73676;-19.49873;31.1799;-19.49514;
124.4238;0;1;SelfAtOther;60.62594;-11.18734;62.63361;-11.19988;61.62141;-11.22217;63.56448;-11.23408;
124.4238;1;0;OtherAtSelf;28.22807;-19.19733;29.73522;-19.1932;29.24889;-19.30213;30.69131;-19.29864;
124.4407;0;1;SelfAtOther;60.64608;-10.64949;62.65131;-10.66227;61.64946;-10.6819;63.5899;-10.69403;
124.4407;1;0;OtherAtSelf;28.38879;-19.05163;29.89111;-19.04718;29.40824;-19.15576;30.84565;-19.15194;
124.4572;0;1;SelfAtOther;60.44215;-10.11877;62.44666;-10.13215;61.45608;-10.14849;63.39569;-10.1612;
124.4572;1;0;OtherAtSelf;27.74681;-18.87115;29.24266;-18.86617;28.92344;-18.81901;30.35426;-18.81466;
124.4739;0;1;SelfAtOther;59.80157;-9.32458;61.80598;-9.338488;60.81874;-9.352289;62.75829;-9.365511;
124.4739;1;0;OtherAtSelf;27.71011;-18.73859;29.20671;-18.73295;28.88802;-18.68596;30.31957;-18.68094;
124.4909;0;1;SelfAtOther;59.38602;-7.317758;61.38961;-7.333986;60.40723;-7.342223;62.34608;-7.357678;
124.4909;1;0;OtherAtSelf;27.45422;-17.15348;28.95371;-17.14572;28.47904;-17.25694;29.91359;-17.24981;
124.5073;0;1;SelfAtOther;59.16442;-5.751418;61.16325;-5.767982;60.18858;-5.772773;62.12262;-5.788559;
